seed,method,minU,gap,pidist,pirms,spear,topk,ndcg,mse,auc,time
37,SGLD,991.5257759360795,349.9759575665702,8.432721517240736,0.2666660686839158,0.1858868218868219,0.6132596685082873,0.6131694265977274,2.5159445544069703,0.6002998174498592,0.30162763595581055
37,qSGLD,643.1790417727925,1.629223403283163,0.35011948170808693,0.011071750153952148,0.8938179418179417,0.8710865561694291,0.8955838179141572,1.338729214833755,0.9602580686759271,0.5428500175476074
37,cycSGLD,646.1311613232459,4.581342953736566,1.5107219801456784,0.04777322368540017,0.8861085341085341,0.8710865561694291,0.8955562421334952,1.1481966949123545,0.9568730329517108,0.30159878730773926
37,SGHMC,672.9870101775251,31.43719180801577,4.001471681615606,0.1265376450656943,0.8191252711252712,0.856353591160221,0.8802389076161239,1.3789863594746454,0.9219588073390798,0.30634522438049316
37,AWSGLD,642.5673225751542,1.0175042056448547,0.2773159421365703,0.008769500086270234,0.8924116844116845,0.8766114180478821,0.8999599267993855,1.348107126299246,0.959766432535029,0.7381737232208252
38,SGLD,1000.8566754032647,358.5109844678111,8.798343733631606,0.27822805835345676,0.18134816534816536,0.6549912434325744,0.6622229706026164,2.5770325334691493,0.6114329336746149,0.30286097526550293
38,qSGLD,643.9390917544083,1.5934008189547058,0.33612708054851254,0.010629271577961785,0.8791932151932151,0.8844133099824869,0.9061262724836131,1.2920447178897407,0.9623692128070411,0.5198609828948975
38,cycSGLD,647.3665961940737,5.020905258620132,1.4650459832019986,0.04632882183799099,0.8736161496161496,0.882661996497373,0.9043241842788751,1.1551712772514964,0.9590013022587454,0.301938533782959
38,SGHMC,681.5808945851018,39.235203649648156,4.355986973878706,0.13774840295481094,0.766020298020298,0.8458844133099825,0.8701697539147741,1.5213995674019418,0.9149980200768293,0.3032841682434082
38,AWSGLD,643.3502483854659,1.0045574500122711,0.279880603478301,0.008850601798938759,0.8796884196884198,0.882661996497373,0.9046854791266573,1.26951265152851,0.9615731612228985,0.7260041236877441
39,SGLD,984.1555839327921,342.1289624992661,8.496093014719166,0.2686700513915904,0.2690881250881251,0.6619964973730298,0.6679675815518541,2.3014307168009323,0.6267252887217861,0.3032040596008301
39,qSGLD,643.6659813072511,1.639359873725084,0.3467506315027004,0.010965217756502674,0.891026247026247,0.8633975481611208,0.88842503484526,1.295524544745571,0.9514408533672982,0.5054986476898193
39,cycSGLD,646.7783153903626,4.751693956836675,1.581069865918793,0.049997819161604146,0.885080301080301,0.8704028021015762,0.893731240703261,1.0923366946912278,0.9491016864046636,0.30228424072265625
39,SGHMC,673.1713819117216,31.14476047819562,4.163903306993328,0.1316741840680624,0.8203845643845645,0.8581436077057794,0.880219206614626,1.2773768342785254,0.9182516257822738,0.30705738067626953
39,AWSGLD,643.0283748758604,1.0017534423344614,0.2667884614487896,0.008436591916302003,0.890860106860107,0.8686514886164624,0.8926335967040369,1.2961264992560275,0.9517266154744263,0.7002739906311035
40,SGLD,983.7325963301683,349.10675343229957,8.623950359685475,0.27271325564834437,0.13064932664932669,0.6236749116607774,0.6262805069738161,2.7198542545744475,0.5695844392698377,0.3035120964050293
40,qSGLD,636.2533593950147,1.6275164971459617,0.36076846823009057,0.011408500675771812,0.8839971559971561,0.8886925795053003,0.9098666639024883,1.1886431589115087,0.9622990995098597,0.5383119583129883
40,cycSGLD,639.3472178435251,4.721374945656294,1.4745267366000905,0.046628629584714504,0.8805976605976605,0.8886925795053003,0.9098603470099991,1.0622817592745388,0.9603572649851004,0.30066704750061035
40,SGHMC,668.8644922460189,34.23864934815015,4.157309653150004,0.1314656744255861,0.7914358674358675,0.8533568904593639,0.8770218162467185,1.4903277709531657,0.9172664506358796,0.30395030975341797
40,AWSGLD,635.627299210051,1.0014563121821993,0.27195546122209363,0.008599986795834147,0.8855002775002774,0.8957597173144877,0.9155215922410761,1.1745598939020612,0.9639478269365422,0.7251522541046143
41,SGLD,989.0672268734253,344.58345982876733,8.42238835910061,0.2663393055324607,0.18665619065619068,0.6075471698113207,0.6098356478376279,2.495442467790271,0.5869088719389803,0.3038516044616699
41,qSGLD,645.9890613236919,1.505294279033933,0.3323121946126686,0.010508634292251687,0.8886595566595568,0.8660377358490566,0.8913718512948995,1.4473002865518867,0.95641910879165,0.5264885425567627
41,cycSGLD,648.5396323150998,4.055865270441814,1.4626825840187483,0.04625408459359847,0.8837607557607557,0.8679245283018868,0.8926389734653002,1.2511453567142836,0.9539582496989161,0.3020617961883545
41,SGHMC,675.9451393688653,31.461372324207332,4.0773465383234955,0.12893701870905266,0.7991470991470991,0.8226415094339623,0.8517940793624179,1.4667684709805138,0.9051665997591329,0.3051645755767822
41,AWSGLD,645.4885107043839,1.004743659725932,0.27586536203780593,0.008723628715864157,0.8883145323145324,0.8716981132075472,0.8958722327407759,1.43617298051553,0.9583219590525893,0.7197072505950928
42,SGLD,973.4260964254559,347.99036893916946,8.271708582101711,0.261574392606033,0.1443988923988924,0.5904936014625228,0.5962865915001644,2.5652823002917486,0.5650689492354444,0.303572416305542
42,qSGLD,627.0341344178811,1.5984069315946954,0.3565323152432484,0.011274541756218346,0.8912083712083714,0.8903107861060329,0.9110408818143672,1.108759862669394,0.9641229907462336,0.5089414119720459
42,cycSGLD,629.2491161135225,3.8133886272361224,1.2912379051655134,0.04083252781467519,0.8830838710838712,0.8848263254113345,0.9066513203998371,1.037883379183471,0.9596555161406185,0.30153584480285645
