seed,method,minU,gap,pidist,pirms,topk,ndcg,auc,time
9,SGLD,58.10215235915259,25.384936890865546,2.2739519051374426,0.26084017255173425,0.46153846153846156,0.5375902625209249,0.5561538461538462,0.0415651798248291
9,qSGLD,33.87358339449126,1.1563679262042186,0.42203912216851636,0.048411207467188924,0.7692307692307693,0.8089364537805551,0.8569230769230769,0.044355154037475586
9,cycSGLD,35.07240643590078,2.355190967613737,1.1637230194874182,0.13348818526888603,0.46153846153846156,0.600902639296581,0.6246153846153847,0.04204559326171875
9,SGHMC,38.69612952082051,5.978914052533469,1.6824659048556612,0.1929920751373301,0.4230769230769231,0.5390719352082933,0.5553846153846155,0.04240727424621582
9,AWSGLD,33.72904513699101,1.0118296687039674,0.38217106346459134,0.043838027494411125,0.6923076923076923,0.7524143171360872,0.8084615384615385,0.07222867012023926
10,SGLD,58.6688120665151,26.076868844003997,2.3973997625646537,0.2750006129549403,0.46153846153846156,0.5377616435308207,0.5584615384615385,0.04158830642700195
10,qSGLD,33.71233241470602,1.1203891921949136,0.43482583704655253,0.04987794425595808,0.6923076923076923,0.7634344618706599,0.8723076923076923,0.04409360885620117
10,cycSGLD,35.007958173328284,2.4160149508171784,1.2141506408776723,0.13927263015318206,0.5,0.6164364413953761,0.6384615384615384,0.0417943000793457
10,SGHMC,38.984314798097444,6.392371575586338,1.773597829523475,0.20344562382568174,0.38461538461538464,0.507571860338333,0.55,0.04221963882446289
10,AWSGLD,33.63053569235581,1.0385924698447013,0.3827439820737861,0.0439037457659994,0.6923076923076923,0.7459079606582375,0.85,0.07202792167663574
11,SGLD,59.478017058925616,26.2979155913019,2.3965812195725844,0.27490671963432517,0.46153846153846156,0.5361706331169951,0.56,0.04140353202819824
11,qSGLD,34.27146117570597,1.0913597080822584,0.43586688724387784,0.049997360903465814,0.7692307692307693,0.8211588125552572,0.9053846153846153,0.044144630432128906
11,cycSGLD,35.65012216958998,2.4700207019662628,1.1805867576452076,0.13542258870152118,0.5,0.6290374417437368,0.6969230769230769,0.04224109649658203
11,SGHMC,39.704114078923894,6.524012611300179,1.80566046554879,0.20712346041246793,0.4230769230769231,0.5280319173537745,0.5592307692307693,0.042507171630859375
11,AWSGLD,34.23847131961513,1.058369851991415,0.5256512987067452,0.06029633922641092,0.6923076923076923,0.7581658537356687,0.8915384615384615,0.07017397880554199
12,SGLD,58.68015913162837,25.785348822877587,2.3473383240129926,0.26925817212296754,0.46153846153846156,0.5375902625209249,0.5546153846153846,0.04078841209411621
12,qSGLD,34.04773159996858,1.152921291217794,0.3990097723874444,0.04576955987689569,0.7307692307692307,0.7987476986000338,0.88,0.043440818786621094
12,cycSGLD,35.18918247508531,2.294372166334526,1.1215427388753008,0.12864977525313848,0.5769230769230769,0.6879818799372531,0.6953846153846154,0.04111623764038086
12,SGHMC,39.32082587459226,6.426015565841475,1.739076337628858,0.19948573712702666,0.4230769230769231,0.5288612155531771,0.5623076923076924,0.041562795639038086
12,AWSGLD,33.93666920105689,1.0418588923061023,0.4136369045169135,0.04744740700284759,0.7307692307692307,0.7868995966629019,0.8723076923076923,0.07097744941711426
13,SGLD,60.4663374719286,26.60634358217598,2.3302957137177875,0.2673032506489954,0.46153846153846156,0.5354376943732099,0.5646153846153846,0.040894269943237305
13,qSGLD,34.99511643292713,1.1351225431745107,0.46108819996822287,0.052890443887383086,0.7307692307692307,0.7975642285584691,0.9138461538461539,0.04364752769470215
13,cycSGLD,36.14492796950458,2.284934079751963,1.1171436948118605,0.12814517029206693,0.5384615384615384,0.6537352344887456,0.7007692307692307,0.041210174560546875
13,SGHMC,40.50753164093784,6.647537751185226,1.7053602850816982,0.19561824065786407,0.4230769230769231,0.5240070311315945,0.5792307692307692,0.04167485237121582
13,AWSGLD,34.87569318798596,1.0156992982333435,0.49508465823592174,0.056790105098625115,0.7692307692307693,0.8019288234245254,0.9123076923076924,0.07128572463989258
14,SGLD,58.36016837804203,25.569810172278906,2.2587052506866048,0.2590912613417793,0.46153846153846156,0.5401332762324934,0.5669230769230769,0.04337882995605469
14,qSGLD,33.95153945545187,1.1611812496887453,0.46024704710636016,0.05279395703683231,0.7692307692307693,0.8140768860119045,0.8053846153846154,0.04421830177307129
14,cycSGLD,35.11200681565005,2.321648609886921,1.0998814350915807,0.1261650533010708,0.5384615384615384,0.6603427635350804,0.6569230769230769,0.04173016548156738
14,SGHMC,39.02680360244489,6.236445396681766,1.666934435468046,0.19121049341350618,0.46153846153846156,0.5605740544157435,0.5584615384615386,0.041860342025756836
14,AWSGLD,33.79369398084229,1.0033357750791652,0.45035671002585215,0.051659457567056324,0.6538461538461539,0.7118970438486381,0.7823076923076923,0.07117986679077148
